/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_525.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_525.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_525.jpg,0,0,0,5.978539e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_593.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_593.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_593.jpg,0,0,0,7.717931e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_670.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_670.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_670.jpg,0,0,0,8.35985e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_757.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_757.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_757.jpg,0,0,0,0.0001185611
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_833.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_833.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_833.jpg,0,0,0,0.0001392531
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_914.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_914.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_914.jpg,0,0,0,0.0002006325
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_41_997.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_41_997.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_41_997.jpg,0,0,0,0.0002644357
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_075.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_075.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_075.jpg,0,0,0,4.089259e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_143.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_143.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_143.jpg,0,0,0,3.640876e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_216.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_216.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_216.jpg,0,0,0,6.058926e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_295.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_295.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_295.jpg,0,0,0,6.863255e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_384.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_384.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_384.jpg,0,0,0,9.554204e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_469.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_469.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_469.jpg,0,0,0,3.740354e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_541.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_541.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_541.jpg,0,0,0,0.0001349617
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_626.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_626.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_626.jpg,0,0,0,0.0001556539
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_709.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_709.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_709.jpg,0,0,0,0.0001874598
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_794.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_794.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_794.jpg,0,0,0,4.204935e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_866.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_866.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_866.jpg,0,0,0,2.367029e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_42_944.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_42_944.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_42_944.jpg,0,0,0,2.807874e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_022.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_022.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_022.jpg,0,0,0,9.748605e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_100.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_100.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_100.jpg,0,0,0,9.623961e-06
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_179.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_179.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_179.jpg,0,0,0,1.689219e-05
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_255.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_255.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_255.jpg,0,0,0,0.0001095459
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_323.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_323.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_323.jpg,0,0,0,0.0001250813
/Users/yunustatar/Desktop/data/IMG/center_2018_12_07_02_33_43_399.jpg,/Users/yunustatar/Desktop/data/IMG/left_2018_12_07_02_33_43_399.jpg,/Users/yunustatar/Desktop/data/IMG/right_2018_12_07_02_33_43_399.jpg,0,0,0,0.0001394862
